ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Round,,High End ,,Low tier ,High Tier,Low multiple,High multiple,Display Tier,Display Multiple,,P (Min Score),Q (Ttier),R (Multiple)
4586,Bro,None,Light Brown Fash Hoodie,Wtf Eyes,None,None,Middle Green,17.8564216,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
459,Bro,Slick Back Hair,Jedi Robe,Wtf Eyes,None,None,Middle Green,17.85622934,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1197,Bro,Derby Hat,White Striped Shirt,Normal Eyes,Thug Life Glass,None,Dark Lavender,17.85474047,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5915,Robo Bro,Old Bucket Hat,Normal Soldier Outfit,Small Eyes,Thug Life Glass,None,Purple Navy,17.85256369,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5653,Mummy Bro,Headphone,Fur Coat,Small Eyes,None,None,Middle Green,17.83751984,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
184,Different Bro,Flat Top Hairstyle,White Puffer Jacket,Wtf Eyes,None,None,Camouflage Green,17.8359361,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
658,Bro,Blond Hair,Gray Shirt,Wtf Eyes,Eye Patch,None,Camouflage Green,17.83227817,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1542,Bro,Slick Back Hair,Grey Zipper Hoodie,Wtf Eyes,None,None,Rose Taupe,17.82803734,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
858,Bro,Slick Back Hair,Grey Zipper Hoodie,Wtf Eyes,None,None,Middle Green,17.82803734,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6037,Robo Bro,Old Bucket Hat,None,No Sleep,None,None,Purple Navy,17.82608424,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4688,Bro,Split Hair,None,Normal Eyes,Gojo Satoru,None,Camouflage Green,17.82402579,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5747,Mummy Bro,Safety Helmet,Gray Shirt,Wtf Eyes,None,None,Rose Taupe,17.82359559,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2600,Bro,Mexican Hat,None,Sus Eyes,None,None,Purple Navy,17.81849736,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6212,Robo Bro,Folded Brim,None,No Sleep,None,None,Russian Green,17.81849032,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
694,Bro,Head Band,Winter Soldier,Wtf Eyes,None,Low Beard,Middle Green,17.81764943,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
832,Bro,None,Jedi Robe,Wtf Eyes,None,None,Rose Taupe,17.81601816,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6192,Robo Bro,Brown Hat,Coat,No Sleep,None,None,Dark Lavender,17.81504554,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
914,Different Bro,Flat Cap,Thug Jacket,Normal Eyes,None,None,Dark Lavender,17.81142841,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6393,Robo Bro,Mexican Hat,Gray Shirt,Normal Eyes,Flattened,None,Camouflage Green,17.81127426,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2666,Bro,Brown Hat,None,No Sleep,Flattened,None,Purple Navy,17.80093109,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5904,Robo Bro,Derby Hat,None,Happy Eyes,Thug Life Glass,None,Rose Taupe,17.79881288,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6364,Robo Bro,Folded Brim,Blue Puffer Jacket,No Sleep,None,None,Russian Green,17.79828854,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5938,Robo Bro,Arabian Robe,Ken's Jacket,Wtf Eyes,None,None,Russian Green,17.7968364,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3477,Different Bro,Purple Bandana,Black Shirt,Wtf Eyes,None,None,Rose Taupe,17.79376667,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
573,Different Bro,Bandana,Tank Top,Wtf Eyes,Eye Patch,None,Middle Green,17.78956394,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
162,Bro,Old School Helmet,Dutch White Robe,Sleepy Eyes,None,None,Dark Lavender,17.78756001,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2276,Different Bro,Split Hair,None,Normal Eyes,Gojo Satoru,None,Purple Navy,17.78557222,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1367,Different Bro,Afro,None,Wtf Eyes,Thug Life Glass,None,Middle Green,17.78534657,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2618,Bro,Bandana,None,Wtf Eyes,Flattened,None,Purple Navy,17.7847404,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6112,Robo Bro,Old School Helmet,Normal Jacket,Wtf Eyes,None,None,Middle Green,17.77665236,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4091,Bro,Mexican Hat,None,Normal Eyes,None,None,Rose Taupe,17.77607669,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3246,Bro,Mexican Hat,None,Normal Eyes,None,None,Camouflage Green,17.77607669,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
454,Bro,Derby Hat,Grey Zipper Hoodie,Normal Eyes,Eye Patch,None,Middle Green,17.77096594,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4883,Different Bro,Split Hair,Tank Top,No Sleep,Thug Life Glass,None,Dark Lavender,17.76768676,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
585,Bro,Blue Cap,White Puffer Jacket,Wtf Eyes,Eye Patch,None,Camouflage Green,17.76215054,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
224,Bro,Split Hair,Gray Shirt,Wtf Eyes,None,None,Middle Green,17.75552245,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6157,Robo Bro,Purple Bandana,Gray Shirt,Sus Eyes,Thug Life Glass,None,Russian Green,17.74720667,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2815,Bro,Derby Hat,Blue Puffer Jacket,Wtf Eyes,None,Mask,Middle Green,17.74617635,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
825,Different Bro,Mexican Hat,None,Normal Eyes,None,None,Purple Navy,17.73762312,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
815,Different Bro,Red Beanie,None,Normal Eyes,Thug Life Glass,None,Purple Navy,17.73199962,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6363,Robo Bro,Red Beanie,None,Normal Eyes,Thug Life Glass,None,Rose Taupe,17.73060394,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
572,Different Bro,Mexican Hat,White Puffer Jacket,Sus Eyes,None,None,Rose Taupe,17.72279865,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3419,Bro,Blond Hair,Light Brown Fash Hoodie,No Sleep,None,None,Middle Green,17.72083297,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1420,Different Bro,Chinese Hat,Gray Shirt,Normal Eyes,None,None,Purple Navy,17.71750127,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5268,Mummy Bro,Headphone,Normal Jacket,No Sleep,None,None,Middle Green,17.7133399,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6281,Robo Bro,Blonde Hair,Grey Zipper Hoodie,Sus Eyes,Thug Life Glass,None,Purple Navy,17.70261889,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6203,Robo Bro,Old Bucket Hat,Coat,No Sleep,None,None,Camouflage Green,17.69884902,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1168,Different Bro,Flat Top Hairstyle,Black Shirt,Wtf Eyes,None,None,Rose Taupe,17.69860436,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
871,Bro,Blond Hair,Normal Soldier Outfit,No Sleep,Eye Patch,None,Dark Lavender,17.69482431,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1727,Different Bro,Red Beanie,Fur Coat,Normal Eyes,Eye Mask,None,Middle Green,17.69293105,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
212,Bro,Purple Bandana,Tank Top,Wtf Eyes,None,None,Middle Green,17.6914394,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
301,Bro,Mexican Hat,White Striped Shirt,Normal Eyes,None,None,Dark Lavender,17.68870678,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2044,Bro,None,Dutch White Robe,Sleepy Eyes,Thug Life Glass,None,Dark Lavender,17.68456899,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1952,Bro,Old School Helmet,Tank Top,No Sleep,None,None,Purple Navy,17.68392963,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
73,Different Bro,Old School Helmet,None,Normal Eyes,Thug Life Glass,None,Dark Lavender,17.68253634,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6403,Robo Bro,Chinese Hat,Gray Shirt,Small Eyes,None,None,Purple Navy,17.68198039,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2951,Bro,Brown Hat,Red Shirt,Normal Eyes,None,None,Rose Taupe,17.68088465,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5888,Robo Bro,Split Hair,None,Happy Eyes,Gojo Satoru,None,Teal Blue,17.68072829,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
507,Different Bro,Mexican Hat,White Puffer Jacket,Normal Eyes,None,None,Dark Lavender,17.68037799,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
403,Bro,Purple Bandana,Thug Jacket,Normal Eyes,Eye Mask,None,Camouflage Green,17.67857847,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6413,Robo Bro,None,Normal Jacket,Wtf Eyes,Thug Life Glass,None,Camouflage Green,17.67366134,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
768,Different Bro,Sheriff Hat,Light Brown Fash Hoodie,Wtf Eyes,Thug Life Glass,None,Rose Taupe,17.67136827,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1053,Bro,Purple Bandana,Grey Zipper Hoodie,Sleepy Eyes,Thug Life Glass,None,Purple Navy,17.67105025,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5909,Robo Bro,Blonde Hair,Pepe Shirt,Normal Eyes,Flattened,None,Dark Lavender,17.66844292,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4635,Bro,Folded Brim,Black Shirt,No Sleep,None,None,Middle Green,17.66376271,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1575,Different Bro,Blond Hair,Fur Coat,Small Eyes,Thug Life Glass,None,Middle Green,17.66364834,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1501,Different Bro,Brown Hat,Fur Coat,Normal Eyes,None,None,Purple Navy,17.65908567,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
362,Bro,Slick Back Hair,Light Brown Fash Hoodie,No Sleep,None,None,Dark Lavender,17.6565226,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4703,Different Bro,Purple Bandana,Tank Top,Wtf Eyes,None,None,Dark Lavender,17.65298583,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
603,Different Bro,Purple Bandana,Tank Top,Wtf Eyes,None,None,Middle Green,17.65298583,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
99,Bro,Arabian Robe,Purple Bomber,Wtf Eyes,None,None,Middle Green,17.65043172,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
408,Different Bro,Mexican Hat,White Striped Shirt,Normal Eyes,None,None,Rose Taupe,17.65025321,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
323,Bro,Slick Back Hair,Purple Bomber,Wtf Eyes,None,None,Rose Taupe,17.64871466,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6005,Robo Bro,Old School Helmet,None,Small Eyes,Thug Life Glass,None,Teal Blue,17.64701547,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
326,Different Bro,Mexican Hat,Woolen Shirt,Normal Eyes,Nerd,None,Purple Navy,17.63734329,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2055,Bro,None,Normal Soldier Outfit,Wtf Eyes,None,None,Camouflage Green,17.63297704,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5980,Robo Bro,Brown Hat,Fur Coat,Small Eyes,None,None,Rose Taupe,17.6235648,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1387,Bro,Head Band,White Striped Shirt,Wtf Eyes,Flattened,None,Middle Green,17.62279754,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6329,Robo Bro,Bucket Hat,Dutch White Robe,Sleepy Eyes,None,None,Teal Blue,17.61765552,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4315,Bro,None,Light Brown Fash Hoodie,No Sleep,None,None,Middle Green,17.61631142,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
936,Bro,Purple Bandana,Woolen Shirt,Happy Eyes,Thug Life Glass,None,Dark Lavender,17.61514504,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6419,Robo Bro,Blue Cap,Normal Soldier Outfit,Wtf Eyes,Nerd,None,Dark Lavender,17.61052897,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4159,Bro,Head Band,Gray Shirt,Normal Eyes,Thug Life Glass,None,Rose Taupe,17.60920452,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6088,Robo Bro,Derby Hat,Black Shirt,Happy Eyes,Thug Life Glass,None,Purple Navy,17.60423601,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5249,Mummy Bro,Backwards Cap,Thug Jacket,Normal Eyes,None,None,Rose Taupe,17.60117315,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1459,Different Bro,Bucket Hat,Red Shirt,Sus Eyes,None,None,Dark Lavender,17.59195382,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6032,Robo Bro,Arabian Robe,Tank Top,No Sleep,Thug Life Glass,None,Rose Taupe,17.58301759,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4694,Bro,None,Tank Top,No Sleep,Thug Life Glass,None,Rose Taupe,17.58093861,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4117,Different Bro,Derby Hat,Normal Soldier Outfit,Normal Eyes,Eye Patch,None,Middle Green,17.57766324,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2022,Different Bro,None,Red Shirt,Normal Eyes,Thug Life Glass,None,Middle Green,17.57659737,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6353,Robo Bro,None,Light Brown Fash Hoodie,No Sleep,None,None,Purple Navy,17.57646216,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3433,Bro,Arabian Robe,Gray Shirt,Wtf Eyes,None,None,Rose Taupe,17.57224896,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
308,Bro,Slick Back Hair,Gray Shirt,Wtf Eyes,None,None,Rose Taupe,17.57053191,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
893,Different Bro,Russian Hat,Normal Soldier Outfit,Normal Eyes,Eye Patch,None,Camouflage Green,17.55924377,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5658,Mummy Bro,Headphone,Light Brown Fash Hoodie,Normal Eyes,None,None,Purple Navy,17.55795348,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
147,Different Bro,Blue Cap,Jedi Robe,Small Eyes,Thug Life Glass,None,Camouflage Green,17.55291659,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
686,Different Bro,Russian Hat,Tank Top,Normal Eyes,Thug Life Glass,None,Middle Green,17.54987963,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3271,Different Bro,Bucket Hat,Red Shirt,Normal Eyes,None,None,Camouflage Green,17.54953315,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2907,Bro,None,Grey Zipper Hoodie,No Sleep,None,None,Camouflage Green,17.54771598,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6143,Robo Bro,Blond Hair,Pepe Shirt,Sus Eyes,None,None,Rose Taupe,17.54595514,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2310,Different Bro,Blond Hair,None,Wtf Eyes,Eye Patch,None,Purple Navy,17.53757885,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5629,Mummy Bro,None,None,T800,Golden Glasses,None,Dark Lavender,17.53659781,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6310,Robo Bro,Old School Helmet,Normal Jacket,No Sleep,None,None,Purple Navy,17.53654217,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4493,Different Bro,Derby Hat,Grey Zipper Hoodie,Normal Eyes,None,None,Rose Taupe,17.53507647,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3195,Different Bro,Slick Back Hair,Gray Shirt,Wtf Eyes,None,None,Purple Navy,17.53207833,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1675,Different Bro,Slick Back Hair,Gray Shirt,Wtf Eyes,None,None,Middle Green,17.53207833,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
678,Bro,Mexican Hat,Black Shirt,Normal Eyes,Eye Mask,None,Dark Lavender,17.5287246,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
842,Bro,None,Jedi Robe,No Sleep,Eye Mask,None,Middle Green,17.52313276,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
818,Different Bro,Split Hair,Black Shirt,No Sleep,None,Oni Mask,Middle Green,17.51785872,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1497,Different Bro,None,White Puffer Jacket,Normal Eyes,Gojo Satoru,None,Camouflage Green,17.50312536,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2529,Bro,Chinese Hat,None,Normal Eyes,None,None,Middle Green,17.4997091,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
646,Different Bro,Slick Back Hair,Woolen Shirt,Sleepy Eyes,Gojo Satoru,None,Camouflage Green,17.499695,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2831,Bro,Split Hair,None,Wtf Eyes,None,None,Purple Navy,17.4992767,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3637,Different Bro,Blond Hair,Warm Coat,Normal Eyes,Gojo Satoru,None,Rose Taupe,17.49398933,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
130,Different Bro,Mexican Hat,Normal Jacket,Normal Eyes,Eye Patch,None,Rose Taupe,17.49216311,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3266,Different Bro,None,Gray Shirt,Wtf Eyes,None,None,Rose Taupe,17.49186715,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2769,Different Bro,None,Gray Shirt,Wtf Eyes,None,None,Purple Navy,17.49186715,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6249,Robo Bro,None,Gray Shirt,Wtf Eyes,None,None,Rose Taupe,17.49047146,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2927,Different Bro,Folded Brim,None,Small Eyes,Thug Life Glass,None,Purple Navy,17.48746339,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6130,Robo Bro,Red Beanie,Light Brown Fash Hoodie,Sus Eyes,None,None,Rose Taupe,17.47303971,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2279,Bro,Head Band,Dutch White Robe,Sus Eyes,Nerd,None,Middle Green,17.46255638,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
487,Different Bro,None,None,Happy Eyes,Gojo Satoru,None,Middle Green,17.45692225,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
324,Bro,Head Band,Black Shirt,No Sleep,None,None,Rose Taupe,17.45667933,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5248,Mummy Bro,Bandana,Pepe Shirt,No Sleep,None,Oni Mask,Dark Lavender,17.45483517,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1754,Bro,None,Blue Puffer Jacket,Wtf Eyes,Eye Patch,None,Camouflage Green,17.4513091,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6339,Robo Bro,Blonde Hair,Golden Jacket,Small Eyes,None,None,Purple Navy,17.45114729,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2555,Different Bro,Split Hair,Ken's Jacket,Normal Eyes,Thug Life Glass,None,Camouflage Green,17.44309797,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4437,Bro,None,None,Wtf Eyes,Thug Life Glass,Mask,Purple Navy,17.44226664,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4953,Different Bro,Split Hair,Blue Puffer Jacket,Wtf Eyes,None,None,Middle Green,17.44062135,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4416,Bro,Blond Hair,Pepe Shirt,Happy Eyes,None,None,Middle Green,17.43993549,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4272,Different Bro,Russian Hat,Woolen Shirt,Normal Eyes,Eye Patch,None,Dark Lavender,17.43054548,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3791,Bro,Head Band,Dutch White Robe,Sleepy Eyes,None,None,Rose Taupe,17.41952887,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3414,Different Bro,Split Hair,None,No Sleep,Eye Patch,None,Purple Navy,17.41814884,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6277,Robo Bro,Blue Cap,Pepe Shirt,Sleepy Eyes,None,None,Purple Navy,17.41580727,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4219,Bro,Purple Bandana,Black Shirt,No Sleep,Flattened,None,Purple Navy,17.41091114,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1315,Bro,None,Grey Zipper Hoodie,Sleepy Eyes,Thug Life Glass,Oni Mask,Camouflage Green,17.41005076,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2257,Bro,Flat Top Hairstyle,Fur Coat,Normal Eyes,None,None,Purple Navy,17.40693385,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
384,Different Bro,Mexican Hat,None,Sleepy Eyes,None,None,Middle Green,17.40653267,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1456,Different Bro,Russian Hat,Normal Soldier Outfit,Sus Eyes,None,None,Middle Green,17.40422854,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2246,Different Bro,Red Beanie,Red Shirt,Normal Eyes,Nerd,None,Dark Lavender,17.39856807,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5145,Mummy Bro,Kermit Hat,Pepe Shirt,T800,None,None,Russian Green,17.3982653,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
622,Different Bro,Red Beanie,Jedi Robe,Normal Eyes,None,None,Purple Navy,17.39161128,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1426,Bro,Bandana,Tank Top,No Sleep,None,None,Middle Green,17.39047144,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3836,Different Bro,Mexican Hat,Blue Puffer Jacket,Normal Eyes,Nerd,None,Purple Navy,17.38693774,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2442,Different Bro,Old Bucket Hat,Normal Jacket,No Sleep,None,None,Rose Taupe,17.38458402,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5166,Mummy Bro,Headphone,Normal Jacket,No Sleep,Nerd,None,Camouflage Green,17.38285629,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
143,Bro,Blond Hair,None,Wtf Eyes,None,None,Middle Green,17.37859653,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
496,Different Bro,Slick Back Hair,Purple Bomber,No Sleep,None,None,Middle Green,17.3701509,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5968,Robo Bro,Bandana,Fur Coat,Small Eyes,None,None,Teal Blue,17.36726393,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3379,Bro,Russian Hat,Normal Soldier Outfit,Small Eyes,None,None,Camouflage Green,17.36613626,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
84,Different Bro,Red Beanie,Grey Zipper Hoodie,Normal Eyes,None,None,Rose Taupe,17.36341928,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
874,Different Bro,Bandana,None,Small Eyes,Thug Life Glass,None,Middle Green,17.35495296,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4787,Different Bro,Blond Hair,Light Brown Fash Hoodie,Small Eyes,Thug Life Glass,None,Camouflage Green,17.34995679,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5875,Robo Bro,Purple Bandana,None,Happy Eyes,Thug Life Glass,None,Rose Taupe,17.34509201,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5665,Mummy Bro,Backwards Cap,Winter Soldier,Wtf Eyes,None,None,Teal Blue,17.34334599,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
127,Different Bro,Old School Helmet,Jedi Robe,Normal Eyes,None,None,Rose Taupe,17.342148,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
727,Bro,Mexican Hat,Normal Jacket,Normal Eyes,None,None,Rose Taupe,17.33318079,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6026,Robo Bro,Chinese Hat,Warm Coat,Sus Eyes,None,None,Teal Blue,17.33137779,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2240,Bro,Blond Hair,White Puffer Jacket,Wtf Eyes,None,None,Dark Lavender,17.3213514,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
338,Bro,Purple Bandana,Fur Coat,Normal Eyes,Flattened,None,Purple Navy,17.32089724,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
137,Different Bro,Old School Helmet,Ken's Jacket,Normal Eyes,None,None,Camouflage Green,17.32088726,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2164,Different Bro,Blond Hair,Blue Puffer Jacket,Wtf Eyes,None,None,Camouflage Green,17.31994118,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6260,Robo Bro,Flat Top Hairstyle,None,Small Eyes,Thug Life Glass,None,Dark Lavender,17.31925275,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
135,Bro,None,Light Brown Fash Hoodie,Normal Eyes,Thug Life Glass,None,Dark Lavender,17.318014,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4348,Bro,Arabian Robe,None,Wtf Eyes,None,None,Purple Navy,17.31600322,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6283,Robo Bro,None,Warm Coat,No Sleep,None,Oni Mask,Middle Green,17.31493546,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6178,Robo Bro,Brown Hat,Light Brown Fash Hoodie,Small Eyes,None,None,Camouflage Green,17.30987325,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6374,Robo Bro,Red Beanie,None,Small Eyes,None,Oni Mask,Middle Green,17.30586986,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6207,Robo Bro,Mexican Hat,None,Happy Eyes,Nerd,None,Camouflage Green,17.30229559,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3225,Different Bro,Russian Hat,Black Shirt,Normal Eyes,None,Oni Mask,Camouflage Green,17.30005158,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2737,Different Bro,Flat Cap,Warm Coat,Happy Eyes,Thug Life Glass,None,Rose Taupe,17.29411327,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5923,Robo Bro,Bucket Hat,Light Brown Fash Hoodie,Sus Eyes,None,None,Purple Navy,17.29352119,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
