ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Round,,High End ,,Low tier ,High Tier,Low multiple,High multiple,Display Tier,Display Multiple,,P (Min Score),Q (Ttier),R (Multiple)
956,Bro,Sheriff Hat,Ken's Jacket,Sus Eyes,White Glass,None,Middle Green,19.44431453,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
796,Different Bro,Bandana,Grey Zipper Hoodie,Wtf Eyes,Thug Life Glass,None,Middle Green,19.44301321,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6167,Robo Bro,Bucket Hat,Purple Bomber,Wtf Eyes,Thug Life Glass,None,Middle Green,19.43914985,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6094,Robo Bro,None,Coat,Happy Eyes,Dbz Glass,None,Russian Green,19.42020329,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
74,Bro,None,None,Wtf Eyes,Gojo Satoru,Oni Mask,Purple Navy,19.41855227,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5166,Mummy Bro,Headphone,Normal Jacket,No Sleep,Nerd,None,Camouflage Green,19.41792071,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3962,Bro,Flat Cap,Gray Shirt,Wtf Eyes,Thug Life Glass,None,Camouflage Green,19.40366403,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5891,Robo Bro,Flat Top Hairstyle,Warm Coat,Wtf Eyes,Gojo Satoru,None,Middle Green,19.39728316,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4189,Bro,Purple Bandana,Purple Bomber,Wtf Eyes,Thug Life Glass,None,Rose Taupe,19.3587484,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
335,Bro,Derby Hat,Fur Coat,Wtf Eyes,None,None,Camouflage Green,19.3258925,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2292,Bro,Blue Cap,None,Wtf Eyes,Gojo Satoru,None,Rose Taupe,19.28499097,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5555,Mummy Bro,Headphone,Normal Soldier Outfit,Happy Eyes,None,None,Purple Navy,19.26735795,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
557,Bro,None,Purple Bomber,Wtf Eyes,Gojo Satoru,None,Dark Lavender,19.26689544,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6055,Robo Bro,None,Normal Jacket,Sus Eyes,Dbz Glass,None,Dark Lavender,19.25182128,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
373,Different Bro,None,Normal Jacket,Sus Eyes,Dbz Glass,None,Dark Lavender,19.23534662,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4050,Bro,None,Normal Jacket,Normal Eyes,Dbz Glass,None,Dark Lavender,19.22182336,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5131,Mummy Bro,Headphone,Gray Shirt,Small Eyes,None,None,Camouflage Green,19.22026334,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3157,Bro,Mexican Hat,Warm Coat,Normal Eyes,Gojo Satoru,None,Rose Taupe,19.21032967,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3885,Bro,Old Bucket Hat,Thug Jacket,Wtf Eyes,None,None,Middle Green,19.20952013,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5251,Mummy Bro,Backwards Cap,Normal Jacket,No Sleep,Nerd,None,Camouflage Green,19.19935306,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5853,Mummy Bro,None,Gray Shirt,Small Eyes,Dbz Glass,Mask,Dark Lavender,19.18814581,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4079,Bro,Derby Hat,Thug Jacket,Sus Eyes,Thug Life Glass,None,Middle Green,19.18748648,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6047,Robo Bro,Red Beanie,Coat,Wtf Eyes,Thug Life Glass,None,Russian Green,19.16240397,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6148,Robo Bro,None,Normal Jacket,Sleepy Eyes,White Glass,None,Russian Green,19.14931673,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6103,Robo Bro,Head Band,Thug Jacket,No Sleep,Eye Mask,Low Beard,Teal Blue,19.144599,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
87,Different Bro,Derby Hat,Gray Shirt,Wtf Eyes,None,Oni Mask,Dark Lavender,19.13169522,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
795,Bro,Head Band,Woolen Shirt,Wtf Eyes,Thug Life Glass,None,Rose Taupe,19.124383,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5894,Robo Bro,Folded Brim,None,Wtf Eyes,Thug Life Glass,None,Rose Taupe,19.08368528,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4238,Bro,Russian Hat,Red Shirt,No Sleep,None,None,Rose Taupe,19.05599032,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4948,Bro,Old School Helmet,Light Brown Fash Hoodie,Small Eyes,Gojo Satoru,None,Rose Taupe,19.02216487,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6173,Robo Bro,Purple Bandana,Dutch White Robe,No Sleep,None,None,Teal Blue,19.01603276,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3850,Bro,Flat Cap,Red Shirt,Wtf Eyes,None,None,Dark Lavender,19.00886057,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
779,Different Bro,Bucket Hat,White Striped Shirt,Wtf Eyes,Thug Life Glass,None,Rose Taupe,19.0066352,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6232,Robo Bro,Bucket Hat,Fur Coat,Wtf Eyes,None,None,Teal Blue,18.98165387,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
861,Bro,Derby Hat,Red Shirt,Wtf Eyes,Nerd,None,Camouflage Green,18.98140006,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6204,Robo Bro,Russian Hat,Light Brown Fash Hoodie,Wtf Eyes,None,None,Rose Taupe,18.97367413,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1420,Different Bro,Chinese Hat,Gray Shirt,Normal Eyes,None,None,Purple Navy,18.95640397,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
386,Bro,None,None,Wtf Eyes,Gojo Satoru,None,Dark Lavender,18.94224395,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6403,Robo Bro,Chinese Hat,Gray Shirt,Small Eyes,None,None,Purple Navy,18.93875344,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6020,Robo Bro,None,Coat,T800,Flattened,None,Teal Blue,18.91519979,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5077,Bro,Mexican Hat,None,No Sleep,None,None,Camouflage Green,18.90875997,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5713,Mummy Bro,Headphone,None,Happy Eyes,None,None,Russian Green,18.90845589,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5697,Mummy Bro,Headphone,None,Happy Eyes,None,None,Middle Green,18.90845589,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5198,Mummy Bro,Headphone,None,Happy Eyes,None,None,Dark Lavender,18.90845589,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6315,Robo Bro,None,Fur Coat,No Sleep,Thug Life Glass,None,Teal Blue,18.90807328,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
774,Different Bro,Blonde Hair,Normal Jacket,Wtf Eyes,Gojo Satoru,None,Purple Navy,18.90311587,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
204,Different Bro,Russian Hat,Jedi Robe,Wtf Eyes,None,None,Dark Lavender,18.87972603,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6229,Robo Bro,Red Beanie,Warm Coat,No Sleep,Thug Life Glass,None,Rose Taupe,18.87775406,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
884,Different Bro,Mexican Hat,None,No Sleep,None,None,Middle Green,18.87040527,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5343,Mummy Bro,Headphone,White Striped Shirt,Happy Eyes,None,None,Rose Taupe,18.81706737,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5511,Mummy Bro,Top Hat,None,No Sleep,Dbz Glass,None,Russian Green,18.79037136,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5759,Mummy Bro,Backwards Cap,None,Normal Eyes,None,None,Camouflage Green,18.78447728,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5477,Mummy Bro,Headphone,Coat,Happy Eyes,None,None,Purple Navy,18.77730457,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5884,Robo Bro,Bandana,Warm Coat,Wtf Eyes,Thug Life Glass,None,Teal Blue,18.77659442,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3355,Bro,Mexican Hat,Red Shirt,Normal Eyes,Eye Patch,None,Camouflage Green,18.7668597,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
769,Bro,Head Band,Fur Coat,Wtf Eyes,None,None,Rose Taupe,18.76616992,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3996,Different Bro,Split Hair,Winter Soldier,Happy Eyes,White Glass,Mask,Rose Taupe,18.76590579,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2120,Different Bro,Red Beanie,Jedi Robe,Wtf Eyes,None,None,Dark Lavender,18.75461648,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6408,Robo Bro,Head Band,Fur Coat,Wtf Eyes,None,None,Purple Navy,18.74428988,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2529,Bro,Chinese Hat,None,Normal Eyes,None,None,Middle Green,18.74341507,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6397,Robo Bro,Blue Cap,Normal Soldier Outfit,No Sleep,Thug Life Glass,None,Russian Green,18.72622786,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5155,Mummy Bro,Top Hat,Grey Zipper Hoodie,T800,None,None,Dark Lavender,18.71486507,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
831,Different Bro,Derby Hat,None,Sus Eyes,Gojo Satoru,None,Middle Green,18.6911028,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
452,Different Bro,Mexican Hat,White Striped Shirt,Wtf Eyes,Nerd,None,Camouflage Green,18.68623437,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5474,Mummy Bro,Top Hat,Ken's Jacket,T800,None,None,Camouflage Green,18.67975846,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5547,Mummy Bro,Headphone,Tank Top,Normal Eyes,None,None,Middle Green,18.66430627,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
138,Different Bro,Purple Bandana,White Striped Shirt,No Sleep,Thug Life Glass,None,Purple Navy,18.663259,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
259,Bro,Arabian Robe,White Puffer Jacket,No Sleep,Gojo Satoru,None,Middle Green,18.66085023,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1367,Different Bro,Afro,None,Wtf Eyes,Thug Life Glass,None,Middle Green,18.64244441,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1884,Bro,Mexican Hat,Red Shirt,Sus Eyes,None,None,Purple Navy,18.63876387,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
175,Bro,Bucket Hat,Grey Zipper Hoodie,Wtf Eyes,None,None,Camouflage Green,18.62822632,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6379,Robo Bro,Mexican Hat,Jedi Robe,Small Eyes,None,Low Beard,Russian Green,18.62093808,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1855,Different Bro,Red Beanie,Normal Soldier Outfit,Wtf Eyes,None,None,Middle Green,18.61964369,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3413,Bro,None,Purple Bomber,Wtf Eyes,Thug Life Glass,None,Dark Lavender,18.612205,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5683,Mummy Bro,Backwards Cap,Warm Coat,Normal Eyes,None,None,Dark Lavender,18.60977075,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1025,Bro,Old School Helmet,Red Shirt,Happy Eyes,Thug Life Glass,None,Rose Taupe,18.60854143,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
636,Different Bro,Sheriff Hat,None,Normal Eyes,Dbz Glass,None,Rose Taupe,18.60053771,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6370,Robo Bro,Derby Hat,None,Wtf Eyes,Eye Patch,None,Rose Taupe,18.60049175,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6026,Robo Bro,Chinese Hat,Warm Coat,Sus Eyes,None,None,Teal Blue,18.59870646,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
872,Different Bro,Derby Hat,Gray Shirt,Wtf Eyes,Eye Mask,None,Dark Lavender,18.59850413,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
554,Different Bro,Blond Hair,Dutch White Robe,Wtf Eyes,None,None,Middle Green,18.59411894,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3371,Bro,Blond Hair,Dutch White Robe,Wtf Eyes,Eye Mask,None,Rose Taupe,18.57559086,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4524,Bro,Arabian Robe,Dutch White Robe,Wtf Eyes,None,None,Camouflage Green,18.55350627,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
921,Different Bro,Mexican Hat,Red Shirt,Normal Eyes,None,None,Purple Navy,18.54853121,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5868,Robo Bro,Flat Cap,Jedi Robe,No Sleep,Eye Patch,None,Russian Green,18.54685533,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
208,Different Bro,Bucket Hat,Fur Coat,Normal Eyes,Thug Life Glass,None,Camouflage Green,18.54567032,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4908,Different Bro,Old Bucket Hat,Gray Shirt,Normal Eyes,Gojo Satoru,None,Middle Green,18.54497115,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5275,Mummy Bro,None,Yellow Shirt,Normal Eyes,Dbz Glass,None,Camouflage Green,18.54092838,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2714,Bro,Bandana,Light Brown Fash Hoodie,Wtf Eyes,None,None,Purple Navy,18.52819029,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2750,Different Bro,Folded Brim,Ken's Jacket,Wtf Eyes,None,None,Dark Lavender,18.52395192,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5240,Mummy Bro,Headphone,Normal Jacket,Small Eyes,None,None,Rose Taupe,18.5229194,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
698,Different Bro,Arabian Robe,Dutch White Robe,Wtf Eyes,None,None,Dark Lavender,18.51515157,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2137,Different Bro,Red Beanie,Jedi Robe,No Sleep,None,None,Dark Lavender,18.51352178,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4695,Different Bro,Brown Hat,Tank Top,Small Eyes,Gojo Satoru,Low Beard,Camouflage Green,18.50572314,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6312,Robo Bro,Derby Hat,Purple Bomber,No Sleep,None,None,Camouflage Green,18.50407475,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6208,Robo Bro,Head Band,Fur Coat,No Sleep,None,None,Camouflage Green,18.50319518,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4254,Different Bro,None,Dutch White Robe,Wtf Eyes,None,None,Rose Taupe,18.49410941,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
198,Bro,Purple Bandana,Ken's Jacket,Wtf Eyes,None,None,Middle Green,18.49083821,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2875,Different Bro,Bandana,Light Brown Fash Hoodie,Wtf Eyes,None,None,Middle Green,18.48983559,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6300,Robo Bro,Split Hair,None,Wtf Eyes,Thug Life Glass,None,Russian Green,18.48605288,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
578,Different Bro,Mexican Hat,Coat,Happy Eyes,Thug Life Glass,None,Dark Lavender,18.46625071,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5686,Mummy Bro,Top Hat,Gray Shirt,T800,None,None,Rose Taupe,18.45802176,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6109,Robo Bro,Flat Top Hairstyle,Fur Coat,Wtf Eyes,Nerd,None,Teal Blue,18.45057768,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5699,Mummy Bro,Backwards Cap,Tank Top,Normal Eyes,None,None,Teal Blue,18.44573862,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
391,Bro,Derby Hat,None,Wtf Eyes,None,None,Middle Green,18.442398,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1982,Different Bro,Sheriff Hat,Normal Jacket,Normal Eyes,White Glass,None,Purple Navy,18.43500123,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
334,Bro,Bandana,Ken's Jacket,Wtf Eyes,None,None,Middle Green,18.4299223,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3618,Bro,Old Bucket Hat,Light Brown Fash Hoodie,No Sleep,None,None,Rose Taupe,18.42705431,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5295,Mummy Bro,Blue Cap,Golden Jacket,No Sleep,White Glass,None,Rose Taupe,18.42692949,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5930,Robo Bro,Russian Hat,None,Wtf Eyes,None,None,Purple Navy,18.40232584,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
726,Different Bro,Brown Hat,Woolen Shirt,Wtf Eyes,None,None,Dark Lavender,18.39971235,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1065,Different Bro,Flat Top Hairstyle,Grey Zipper Hoodie,Wtf Eyes,None,None,Camouflage Green,18.39267251,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5434,Mummy Bro,Flat Cap,None,No Sleep,None,Oni Mask,Teal Blue,18.39084559,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4607,Bro,Bucket Hat,Gray Shirt,Wtf Eyes,None,None,Dark Lavender,18.37138301,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4723,Bro,Split Hair,Red Shirt,Wtf Eyes,None,None,Middle Green,18.36447307,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
284,Different Bro,None,Winter Soldier,Wtf Eyes,Gojo Satoru,None,Purple Navy,18.35061867,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
192,Different Bro,Bucket Hat,Purple Bomber,Wtf Eyes,Eye Mask,None,Middle Green,18.34945342,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
764,Different Bro,None,Thug Jacket,Wtf Eyes,None,None,Purple Navy,18.34557924,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2399,Bro,Old Bucket Hat,White Puffer Jacket,Sus Eyes,Gojo Satoru,None,Dark Lavender,18.32251902,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5469,Mummy Bro,Mexican Hat,Coat,Wtf Eyes,None,Mask,Middle Green,18.32180706,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2932,Different Bro,Bucket Hat,None,Normal Eyes,Gojo Satoru,None,Rose Taupe,18.31686625,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1804,Different Bro,Derby Hat,Purple Bomber,Normal Eyes,Thug Life Glass,None,Camouflage Green,18.30918589,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
117,Bro,Mexican Hat,Normal Jacket,Normal Eyes,Thug Life Glass,None,Purple Navy,18.28434543,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
89,Bro,Brown Hat,None,Normal Eyes,Thug Life Glass,Oni Mask,Middle Green,18.26949787,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1294,Bro,Derby Hat,Dutch White Robe,Normal Eyes,None,None,Middle Green,18.26779969,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
742,Bro,Mexican Hat,Red Shirt,Sleepy Eyes,None,None,Rose Taupe,18.25579546,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
517,Bro,Old School Helmet,Warm Coat,Wtf Eyes,Eye Patch,None,Rose Taupe,18.25502749,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
100,Bro,Old School Helmet,None,Wtf Eyes,None,None,Dark Lavender,18.24976023,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2938,Bro,Brown Hat,Black Shirt,Normal Eyes,Gojo Satoru,None,Rose Taupe,18.24956018,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5490,Mummy Bro,Red Beanie,Golden Jacket,T800,None,None,Camouflage Green,18.24790722,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
969,Bro,Derby Hat,Black Shirt,Wtf Eyes,None,None,Middle Green,18.24407819,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5185,Mummy Bro,Backwards Cap,Normal Jacket,Happy Eyes,None,None,Purple Navy,18.2438879,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
532,Different Bro,Mexican Hat,Grey Zipper Hoodie,Sus Eyes,None,None,Camouflage Green,18.23571695,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3868,Bro,Purple Bandana,Blue Puffer Jacket,Normal Eyes,Gojo Satoru,None,Middle Green,18.22854636,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1014,Different Bro,Blond Hair,Dutch White Robe,Sus Eyes,Thug Life Glass,None,Middle Green,18.22648801,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4426,Bro,Flat Cap,White Striped Shirt,Wtf Eyes,Eye Patch,None,Middle Green,18.2245667,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4603,Bro,None,Ken's Jacket,Wtf Eyes,None,Oni Mask,Dark Lavender,18.22060314,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3364,Different Bro,Old School Helmet,None,Wtf Eyes,None,None,Dark Lavender,18.21140553,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6042,Robo Bro,Purple Bandana,Light Brown Fash Hoodie,Sus Eyes,Thug Life Glass,None,Middle Green,18.19959523,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2978,Bro,Slick Back Hair,Fur Coat,Wtf Eyes,None,None,Dark Lavender,18.19057356,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
739,Bro,Chinese Hat,Winter Soldier,Normal Eyes,None,None,Purple Navy,18.19014449,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6418,Robo Bro,Red Beanie,White Striped Shirt,Wtf Eyes,None,None,Rose Taupe,18.18582777,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
139,Bro,Split Hair,Grey Zipper Hoodie,Wtf Eyes,Eye Patch,None,Dark Lavender,18.17975463,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6390,Robo Bro,Derby Hat,None,No Sleep,None,None,Rose Taupe,18.17942326,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1330,Bro,Folded Brim,Grey Zipper Hoodie,Normal Eyes,Thug Life Glass,None,Camouflage Green,18.17790433,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6124,Robo Bro,Brown Hat,Woolen Shirt,No Sleep,None,None,Camouflage Green,18.17509231,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1204,Bro,Slick Back Hair,Dutch White Robe,Normal Eyes,Thug Life Glass,None,Purple Navy,18.14881973,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1173,Bro,None,Red Shirt,Wtf Eyes,None,None,Purple Navy,18.14409366,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5182,Mummy Bro,Blond Hair,Grey Zipper Hoodie,No Sleep,None,Oni Mask,Russian Green,18.13427513,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1668,Bro,Red Beanie,Gray Shirt,Normal Eyes,Thug Life Glass,None,Rose Taupe,18.13093103,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2671,Bro,Old School Helmet,Dutch White Robe,Sus Eyes,None,None,Purple Navy,18.12703988,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
642,Bro,Russian Hat,White Puffer Jacket,No Sleep,None,None,Middle Green,18.12176999,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6194,Robo Bro,Folded Brim,Coat,Wtf Eyes,Eye Patch,None,Teal Blue,18.11616876,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
590,Different Bro,Russian Hat,Thug Jacket,Sus Eyes,None,None,Camouflage Green,18.11460066,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
283,Bro,Slick Back Hair,Light Brown Fash Hoodie,Normal Eyes,Gojo Satoru,None,Rose Taupe,18.11360888,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1180,Bro,None,Dutch White Robe,Normal Eyes,Thug Life Glass,None,Dark Lavender,18.1129552,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6164,Robo Bro,None,Light Brown Fash Hoodie,Sus Eyes,Gojo Satoru,None,Middle Green,18.10774227,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3278,Bro,Flat Top Hairstyle,None,Wtf Eyes,Eye Patch,None,Purple Navy,18.10281409,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
792,Different Bro,Derby Hat,White Puffer Jacket,No Sleep,None,None,Rose Taupe,18.10160741,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6180,Robo Bro,Bucket Hat,None,Wtf Eyes,None,None,Middle Green,18.09815937,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3120,Bro,Old Bucket Hat,None,Wtf Eyes,None,None,Camouflage Green,18.09680072,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4833,Different Bro,Head Band,Gray Shirt,Wtf Eyes,None,None,Camouflage Green,18.09566432,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6349,Robo Bro,Chinese Hat,Black Shirt,Happy Eyes,Nerd,None,Russian Green,18.09474909,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
423,Bro,Purple Bandana,Jedi Robe,Normal Eyes,Thug Life Glass,None,Camouflage Green,18.09212387,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
279,Different Bro,Bucket Hat,Gray Shirt,No Sleep,None,None,Rose Taupe,18.09193362,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4452,Bro,Folded Brim,None,Wtf Eyes,None,None,Purple Navy,18.08922632,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1607,Bro,Russian Hat,Tank Top,Wtf Eyes,None,None,Purple Navy,18.08546722,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6264,Robo Bro,Purple Bandana,Black Shirt,Sus Eyes,Gojo Satoru,None,Camouflage Green,18.08461757,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4414,Bro,Slick Back Hair,None,No Sleep,Thug Life Glass,None,Dark Lavender,18.08232335,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
238,Different Bro,Bucket Hat,None,Wtf Eyes,None,None,Camouflage Green,18.08168471,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5963,Robo Bro,Brown Hat,Dutch White Robe,Sus Eyes,None,None,Dark Lavender,18.06809807,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
