ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Round,,High End ,,Low tier ,High Tier,Low multiple,High multiple,Display Tier,Display Multiple,,P (Min Score),Q (Ttier),R (Multiple)
978,Bro,Chinese Hat,Winter Soldier,Small Eyes,None,Mustache,Dark Lavender,23.44826502,20,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5400,Mummy Bro,Headphone,None,T800,None,None,Rose Taupe,23.44656199,20,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
5138,Mummy Bro,Headphone,None,T800,None,None,Teal Blue,23.44656199,20,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
3384,Different Bro,None,Ken's Jacket,Wtf Eyes,3D Glass,None,Camouflage Green,23.2919637,20,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4652,Bro,Sheriff Hat,None,Sus Eyes,Laser Glass,None,Middle Green,23.40349431,20,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6526,Zombie Bro,Purple Bandana,Normal Jacket,Sleepy Eyes,Nerd,None,Rose Taupe,23.42618437,20,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
4179,Different Bro,Top Hat,Red Shirt,Sus Eyes,Flattened,None,Middle Green,23.37867837,20,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
1004,Different Bro,Afro,Dutch White Robe,Normal Eyes,None,Gum,Camouflage Green,23.30958654,20,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
6472,Zombie Bro,Afro,Normal Jacket,Sleepy Eyes,None,None,Purple Navy,23.40676365,20,18,42,,6,5,1,1.5,5-6,1x - 1.5x,,,,
2992,Different Bro,Head Band,None,Sleepy Eyes,Flattened,Beard,Purple Navy,23.3905583,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5454,Mummy Bro,None,Normal Soldier Outfit,No Sleep,None,Gum,Purple Navy,23.21881416,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2181,Bro,Top Hat,White Striped Shirt,Sus Eyes,Nerd,None,Camouflage Green,23.32954088,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3899,Different Bro,Blonde Hair,Winter Soldier,Wtf Eyes,None,Gas Mask,Camouflage Green,23.30924819,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2119,Different Bro,Flat Top Hairstyle,Pepe Shirt,Wtf Eyes,None,None,Middle Green,23.30117118,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4199,Bro,Top Hat,White Puffer Jacket,Normal Eyes,Nerd,None,Middle Green,23.3398083,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5083,Different Bro,Old Bucket Hat,Grey Zipper Hoodie,Normal Eyes,3D Glass,Low Beard,Dark Lavender,23.23714946,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4162,Different Bro,Top Hat,Tank Top,Small Eyes,None,None,Purple Navy,23.32380803,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
412,Bro,None,Normal Jacket,Normal Eyes,Nerd,Orc Teeth,Dark Lavender,23.29158498,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5229,Mummy Bro,Top Hat,White Puffer Jacket,Normal Eyes,Golden Glasses,None,Camouflage Green,23.27254986,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5347,Mummy Bro,Blonde Hair,Normal Jacket,Wtf Eyes,None,Gum,Purple Navy,23.09689197,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
436,Different Bro,Russian Hat,Grey Zipper Hoodie,Sus Eyes,3D Glass,None,Rose Taupe,23.11527283,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
665,Bro,Red Beanie,White Striped Shirt,Wtf Eyes,3D Glass,Mask,Camouflage Green,23.07718456,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3462,Different Bro,None,Gray Shirt,Wtf Eyes,3D Glass,None,Middle Green,23.07022701,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5844,Mummy Bro,Flat Top Hairstyle,Ken's Jacket,Normal Eyes,None,Gas Mask,Russian Green,23.21543439,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3081,Different Bro,Top Hat,Winter Soldier,Normal Eyes,None,None,Rose Taupe,23.1434013,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
988,Bro,Flat Top Hairstyle,Red Shirt,Sus Eyes,3D Glass,None,Purple Navy,23.01695418,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5756,Mummy Bro,Derby Hat,Gray Shirt,Happy Eyes,None,Gum,Russian Green,23.01096654,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6339,Robo Bro,Blonde Hair,Golden Jacket,Small Eyes,None,None,Purple Navy,23.14607953,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6024,Robo Bro,Sheriff Hat,Black Shirt,T800,White Glass,None,Purple Navy,23.14267348,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5142,Mummy Bro,Old Bucket Hat,Grey Zipper Hoodie,Small Eyes,None,Gum,Russian Green,23.01274453,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
266,Bro,Bandana,Tank Top,No Sleep,3D Glass,None,Dark Lavender,22.96637367,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2389,Different Bro,Red Beanie,Ken's Jacket,Happy Eyes,Eye Mask,Gum,Purple Navy,22.97451354,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2804,Bro,Flat Top Hairstyle,Winter Soldier,Wtf Eyes,3D Glass,None,Middle Green,22.9555933,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1549,Different Bro,Russian Hat,Woolen Shirt,Small Eyes,None,Gum,Dark Lavender,22.99932612,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
935,Bro,Purple Bandana,Grey Zipper Hoodie,Normal Eyes,None,Gum,Rose Taupe,22.94817637,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5440,Mummy Bro,Backwards Cap,Warm Coat,T800,None,None,Purple Navy,23.05328781,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3811,Different Bro,Head Band,Red Shirt,Normal Eyes,3D Glass,None,Middle Green,22.9186547,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2574,Bro,Arabian Robe,Yellow Running Jacket,Normal Eyes,Flattened,None,Camouflage Green,23.01685447,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5300,Mummy Bro,Chinese Hat,Woolen Shirt,T800,Golden Glasses,None,Dark Lavender,23.0111652,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5727,Mummy Bro,Brown Hat,None,Small Eyes,None,Gas Mask,Teal Blue,22.99808706,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5869,Robo Bro,None,None,Wtf Eyes,3D Glass,None,Camouflage Green,22.83535806,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
885,Bro,None,Blue Puffer Jacket,Wtf Eyes,3D Glass,None,Middle Green,22.83284502,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2173,Bro,Arabian Robe,Thug Jacket,Normal Eyes,None,Gum,Camouflage Green,22.82720765,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
568,Bro,None,Thug Jacket,Normal Eyes,None,Gum,Dark Lavender,22.80616548,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6293,Robo Bro,Arabian Robe,None,Wtf Eyes,Nerd,Gum,Middle Green,22.74329985,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6384,Robo Bro,Head Band,Normal Soldier Outfit,T800,Gojo Satoru,None,Camouflage Green,22.89839603,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5252,Mummy Bro,None,Thug Jacket,Small Eyes,None,Gum,Dark Lavender,22.79169084,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6438,Robo Bro,Bucket Hat,Purple Bomber,Sleepy Eyes,None,Gas Mask,Russian Green,22.89158366,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4436,Bro,Old Bucket Hat,Jedi Robe,Small Eyes,3D Glass,None,Middle Green,22.75800522,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
546,Bro,None,Red Shirt,Normal Eyes,Eye Patch,Gum,Middle Green,22.74177675,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1474,Bro,Arabian Robe,Gray Shirt,Wtf Eyes,None,Mustache,Dark Lavender,22.78456686,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5965,Robo Bro,Afro,Golden Jacket,Sleepy Eyes,None,None,Russian Green,22.79713291,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5814,Mummy Bro,Chinese Hat,None,T800,Golden Glasses,None,Purple Navy,22.78579661,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5822,Mummy Bro,Flat Cap,None,Happy Eyes,Eye Patch,Gum,Camouflage Green,22.6286579,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
493,Different Bro,Blond Hair,Yellow Running Jacket,Sleepy Eyes,Flattened,None,Middle Green,22.72637669,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4317,Different Bro,Mexican Hat,Tank Top,Sus Eyes,None,Mustache,Purple Navy,22.64893903,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
564,Bro,Red Beanie,None,Sus Eyes,3D Glass,None,Dark Lavender,22.52033107,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1670,Different Bro,Sheriff Hat,Winter Soldier,Happy Eyes,None,Beard,Camouflage Green,22.61398138,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5561,Mummy Bro,Head Band,Golden Jacket,Small Eyes,None,Mask,Teal Blue,22.63729721,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1017,Bro,Head Band,Woolen Shirt,Normal Eyes,None,Gum,Rose Taupe,22.53027555,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5743,Mummy Bro,Flat Top Hairstyle,Gray Shirt,Happy Eyes,None,Gum,Camouflage Green,22.49140883,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
987,Bro,Afro,White Striped Shirt,No Sleep,None,Mustache,Dark Lavender,22.57628491,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5514,Mummy Bro,Flat Cap,None,Normal Eyes,Nerd,Gas Mask,Purple Navy,22.62161815,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5383,Mummy Bro,Bucket Hat,White Puffer Jacket,Normal Eyes,None,Gum,Rose Taupe,22.50058031,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
415,Bro,None,Thug Jacket,Happy Eyes,3D Glass,None,Dark Lavender,22.46073162,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5969,Robo Bro,Blonde Hair,Pepe Shirt,No Sleep,Nerd,None,Rose Taupe,22.53961668,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5485,Mummy Bro,Red Beanie,Normal Jacket,Happy Eyes,None,Gas Mask,Russian Green,22.54795263,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4382,Bro,Purple Bandana,Gray Shirt,Normal Eyes,3D Glass,None,Dark Lavender,22.47055636,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2497,Different Bro,Blond Hair,Dutch White Robe,Sleepy Eyes,3D Glass,None,Purple Navy,22.46448334,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6081,Robo Bro,Afro,Light Brown Fash Hoodie,No Sleep,White Glass,Low Beard,Camouflage Green,22.50687857,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
79,Bro,Derby Hat,Black Shirt,Normal Eyes,3D Glass,None,Purple Navy,22.44553304,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
645,Bro,Russian Hat,None,Wtf Eyes,White Glass,None,Dark Lavender,22.48584765,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1965,Bro,Top Hat,None,Normal Eyes,Flattened,None,Dark Lavender,22.52437403,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
730,Different Bro,None,Normal Jacket,Wtf Eyes,3D Glass,None,Camouflage Green,22.37288307,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
915,Bro,Old School Helmet,None,Small Eyes,3D Glass,None,Dark Lavender,22.41708988,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
728,Bro,Slick Back Hair,Fur Coat,Normal Eyes,3D Glass,None,Camouflage Green,22.3920284,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5678,Mummy Bro,Brown Hat,Warm Coat,Happy Eyes,None,Gum,Teal Blue,22.35521686,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6311,Robo Bro,Head Band,White Striped Shirt,Happy Eyes,None,Gas Mask,Purple Navy,22.44461295,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5136,Mummy Bro,Blond Hair,Golden Jacket,Normal Eyes,Golden Glasses,None,Dark Lavender,22.45573182,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
826,Bro,None,Red Shirt,Normal Eyes,3D Glass,None,Camouflage Green,22.34554851,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6389,Robo Bro,Brown Hat,Normal Jacket,T800,Gojo Satoru,None,Russian Green,22.42351667,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3511,Bro,Russian Hat,Grey Zipper Hoodie,T800,None,Low Beard,Purple Navy,22.40912365,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
469,Different Bro,Split Hair,Tank Top,Wtf Eyes,None,Mustache,Middle Green,22.35546713,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4224,Different Bro,Top Hat,White Striped Shirt,Normal Eyes,Flattened,None,Dark Lavender,22.39463082,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5895,Robo Bro,Old Bucket Hat,Normal Jacket,Small Eyes,None,Gas Mask,Middle Green,22.3946584,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
671,Bro,Blonde Hair,Normal Soldier Outfit,Normal Eyes,3D Glass,None,Rose Taupe,22.27679838,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
596,Bro,Blue Cap,None,Wtf Eyes,Flattened,Gum,Rose Taupe,22.21010928,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5204,Mummy Bro,Naruto Headband,Woolen Shirt,Wtf Eyes,None,None,Dark Lavender,22.3098801,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5516,Mummy Bro,None,Light Brown Fash Hoodie,Small Eyes,None,Gum,Rose Taupe,22.25031972,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5481,Mummy Bro,None,Gray Shirt,Normal Eyes,None,Gas Mask,Camouflage Green,22.34207192,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4993,Bro,Purple Bandana,None,Normal Eyes,3D Glass,None,Rose Taupe,22.21921276,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2393,Bro,Purple Bandana,None,Normal Eyes,3D Glass,None,Camouflage Green,22.21921276,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
344,Bro,Split Hair,Normal Jacket,Sleepy Eyes,Thug Life Glass,Gum,Rose Taupe,22.15353698,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6309,Robo Bro,None,Fur Coat,Wtf Eyes,White Glass,None,Dark Lavender,22.19447075,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5900,Robo Bro,Flat Cap,Thug Jacket,T800,None,None,Purple Navy,22.23448997,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5395,Mummy Bro,Purple Bandana,Tank Top,Normal Eyes,None,Gum,Purple Navy,22.12090135,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5716,Mummy Bro,None,Jedi Robe,Happy Eyes,None,Gum,Camouflage Green,22.08231431,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5334,Mummy Bro,Old Bucket Hat,Normal Jacket,Normal Eyes,None,Gum,Dark Lavender,22.09268247,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
214,Different Bro,Flat Top Hairstyle,None,Normal Eyes,3D Glass,None,Middle Green,22.08594044,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5317,Mummy Bro,Folded Brim,Normal Jacket,Small Eyes,None,Gum,Camouflage Green,22.05098289,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2772,Bro,Derby Hat,Warm Coat,Normal Eyes,None,Mustache,Middle Green,22.1240893,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5906,Robo Bro,Blonde Hair,Light Brown Fash Hoodie,Normal Eyes,None,Mustache,Dark Lavender,22.12230755,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
455,Different Bro,None,Normal Soldier Outfit,Normal Eyes,None,Gum,Purple Navy,22.01399343,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
954,Bro,None,Normal Jacket,Wtf Eyes,None,Mustache,Rose Taupe,22.06618075,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6452,Robo Bro,Red Beanie,None,Wtf Eyes,Dbz Glass,None,Teal Blue,22.0583942,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6115,Robo Bro,Old Bucket Hat,Fur Coat,Normal Eyes,White Glass,Low Beard,Dark Lavender,22.1045499,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
90,Bro,Old School Helmet,None,Sus Eyes,Eye Mask,Mustache,Camouflage Green,22.06905518,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5698,Mummy Bro,Blond Hair,Gray Shirt,Happy Eyes,None,Gum,Purple Navy,21.9397926,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
359,Different Bro,Old School Helmet,None,Normal Eyes,None,Mustache,Middle Green,22.06780336,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5597,Mummy Bro,Blond Hair,Coat,Normal Eyes,None,Gas Mask,Teal Blue,22.05958654,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6424,Robo Bro,Purple Bandana,None,T800,Thug Life Glass,None,Teal Blue,22.02034933,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2338,Different Bro,Red Beanie,Winter Soldier,Normal Eyes,3D Glass,None,Rose Taupe,21.90892589,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
743,Bro,Flat Top Hairstyle,Gray Shirt,Small Eyes,None,Mustache,Camouflage Green,21.99645653,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6266,Robo Bro,Blonde Hair,Black Shirt,Small Eyes,None,Gum,Russian Green,21.88434799,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6410,Robo Bro,None,Normal Soldier Outfit,Sleepy Eyes,Eye Patch,Gum,Middle Green,21.87482918,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5883,Robo Bro,Blonde Hair,Gray Shirt,T800,Thug Life Glass,None,Russian Green,21.97037649,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2266,Bro,Blue Cap,Blue Puffer Jacket,Sus Eyes,3D Glass,None,Purple Navy,21.81080319,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5624,Mummy Bro,None,Light Brown Fash Hoodie,No Sleep,Dbz Glass,Oni Mask,Middle Green,21.88194633,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5094,Bro,Blonde Hair,White Striped Shirt,Normal Eyes,3D Glass,None,Dark Lavender,21.82650781,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5992,Robo Bro,Old School Helmet,Pepe Shirt,Sleepy Eyes,None,None,Russian Green,21.92890658,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4921,Different Bro,Flat Top Hairstyle,Pepe Shirt,Normal Eyes,None,None,Purple Navy,21.91660244,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5972,Robo Bro,Old Bucket Hat,Black Shirt,T800,Thug Life Glass,None,Rose Taupe,21.90107232,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5520,Mummy Bro,Top Hat,Normal Jacket,T800,White Glass,None,Rose Taupe,21.86511477,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5684,Mummy Bro,Naruto Headband,Blue Puffer Jacket,No Sleep,None,None,Rose Taupe,21.82236517,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3309,Bro,Afro,Tank Top,Normal Eyes,None,Gum,Rose Taupe,21.747953,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3710,Different Bro,Flat Cap,Pepe Shirt,Sus Eyes,Nerd,None,Camouflage Green,21.81564638,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4204,Different Bro,Bucket Hat,White Striped Shirt,Normal Eyes,None,Mustache,Middle Green,21.84669402,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
908,Bro,None,Gray Shirt,Normal Eyes,3D Glass,None,Camouflage Green,21.72401296,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5408,Mummy Bro,Blond Hair,None,Happy Eyes,None,Gum,Teal Blue,21.688449,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1239,Different Bro,Head Band,None,Sleepy Eyes,3D Glass,None,Dark Lavender,21.71468511,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
778,Bro,Blue Cap,Tank Top,Normal Eyes,None,Gum,Middle Green,21.69745443,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
225,Different Bro,None,Gray Shirt,Normal Eyes,3D Glass,None,Middle Green,21.68565827,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5473,Mummy Bro,None,None,Small Eyes,None,Gum,Rose Taupe,21.67897143,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
777,Different Bro,Mexican Hat,Tank Top,T800,None,None,Dark Lavender,21.78043047,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3933,Different Bro,Bandana,None,Wtf Eyes,Dbz Glass,None,Rose Taupe,21.69966521,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1704,Bro,None,Light Brown Fash Hoodie,Sus Eyes,None,Mustache,Middle Green,21.71874054,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
906,Bro,Split Hair,Pepe Shirt,Wtf Eyes,Flattened,None,Dark Lavender,21.69762695,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5581,Mummy Bro,None,None,Happy Eyes,None,Gum,Teal Blue,21.58843946,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
448,Bro,Slick Back Hair,Normal Soldier Outfit,T800,Thug Life Glass,None,Rose Taupe,21.69045256,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5833,Mummy Bro,Naruto Headband,Normal Jacket,Wtf Eyes,None,None,Teal Blue,21.63851118,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5736,Mummy Bro,None,Coat,Normal Eyes,None,Gum,Russian Green,21.5819453,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4511,Bro,None,Light Brown Fash Hoodie,Wtf Eyes,Dbz Glass,None,Camouflage Green,21.62374072,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4399,Different Bro,Flat Cap,Black Shirt,Happy Eyes,None,Mustache,Middle Green,21.63104759,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5578,Mummy Bro,None,Coat,Small Eyes,None,Gum,Russian Green,21.54782011,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4127,Bro,Afro,None,Sleepy Eyes,3D Glass,None,Purple Navy,21.53482451,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6422,Robo Bro,Blond Hair,Dutch White Robe,T800,None,None,Rose Taupe,21.61826276,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4886,Bro,Slick Back Hair,None,Normal Eyes,3D Glass,None,Rose Taupe,21.50853389,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3946,Bro,Slick Back Hair,None,Normal Eyes,3D Glass,None,Middle Green,21.50853389,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3679,Different Bro,None,None,Sus Eyes,3D Glass,None,Purple Navy,21.45409456,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6099,Robo Bro,Purple Bandana,Light Brown Fash Hoodie,T800,None,None,Rose Taupe,21.57489533,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3541,Different Bro,Afro,None,Happy Eyes,Eye Patch,Mustache,Middle Green,21.53329762,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5612,Mummy Bro,Naruto Headband,None,No Sleep,Nerd,None,Russian Green,21.51288118,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3403,Different Bro,Flat Top Hairstyle,Normal Jacket,Wtf Eyes,White Glass,None,Camouflage Green,21.50012703,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
242,Bro,None,Dutch White Robe,T800,None,None,Purple Navy,21.54013327,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4062,Different Bro,None,None,Normal Eyes,3D Glass,None,Purple Navy,21.43431467,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
613,Different Bro,None,None,Normal Eyes,3D Glass,None,Dark Lavender,21.43431467,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
413,Bro,None,White Striped Shirt,Sus Eyes,3D Glass,None,Dark Lavender,21.40106075,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5307,Mummy Bro,Slick Back Hair,None,Normal Eyes,Nerd,Gum,Teal Blue,21.41508406,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
4046,Bro,None,Tank Top,Sus Eyes,None,Gum,Rose Taupe,21.37448731,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
193,Different Bro,None,None,Small Eyes,3D Glass,None,Rose Taupe,21.40018947,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
484,Different Bro,Purple Bandana,None,Normal Eyes,Nerd,Mustache,Rose Taupe,21.50192396,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5676,Mummy Bro,None,Tank Top,Normal Eyes,None,Gum,Purple Navy,21.37435796,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
440,Different Bro,Slick Back Hair,Tank Top,Normal Eyes,None,Gum,Purple Navy,21.35221724,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
1006,Bro,Folded Brim,Normal Soldier Outfit,T800,None,None,Dark Lavender,21.45579755,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2375,Bro,None,Coat,Normal Eyes,3D Glass,None,Purple Navy,21.34151805,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
3812,Different Bro,None,White Puffer Jacket,Small Eyes,3D Glass,None,Middle Green,21.33884828,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2182,Different Bro,Sheriff Hat,None,No Sleep,Eye Patch,Mustache,Dark Lavender,21.38259339,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
2464,Different Bro,Blue Cap,Normal Jacket,Normal Eyes,3D Glass,None,Rose Taupe,21.33106134,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6143,Robo Bro,Blond Hair,Pepe Shirt,Sus Eyes,None,None,Rose Taupe,21.40124075,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
305,Bro,Arabian Robe,Warm Coat,Normal Eyes,3D Glass,None,Purple Navy,21.319005,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
5079,Different Bro,Slick Back Hair,Gray Shirt,No Sleep,White Glass,None,Camouflage Green,21.34395647,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
6295,Robo Bro,None,None,Wtf Eyes,White Glass,None,Dark Lavender,21.31097625,20,12,28,,6,6,1,1,6-6,1x - 1x,,,,
